date,close
2001-05-07,11.11650562286377
2001-05-08,11.101552963256836
2001-05-09,11.018261909484863
2001-05-10,11.40910530090332
2001-05-11,11.554328918457031
2001-05-14,11.607728004455566
2001-05-15,11.105826377868652
2001-05-16,11.031073570251465
2001-05-17,11.054567337036133
2001-05-18,11.114371299743652
2001-05-21,11.362117767333984
2001-05-22,11.430458068847656
2001-05-23,11.21688461303711
2001-05-24,11.295904159545898
2001-05-25,10.934964179992676
2001-05-29,10.937102317810059
2001-05-30,10.992632865905762
2001-05-31,11.0524320602417
2001-06-01,11.04602336883545
2001-06-04,10.890117645263672
2001-06-05,10.956320762634277
2001-06-06,10.838861465454102
2001-06-07,10.913610458374023
2001-06-08,10.896525382995605
2001-06-11,10.727802276611328
2001-06-12,10.800416946411133
2001-06-13,10.71071720123291
2001-06-14,10.571894645690918
2001-06-15,10.283568382263184
2001-06-18,10.362589836120605
2001-06-19,10.43520450592041
2001-06-20,10.651226997375488
2001-06-21,10.79024600982666
2001-06-22,10.689726829528809
2001-06-25,10.480121612548828
2001-06-26,10.501508712768555
2001-06-27,10.373181343078613
2001-06-28,10.559258460998535
2001-06-29,10.437338829040527
2001-07-02,10.640528678894043
2001-07-03,10.527173042297363
2001-07-05,10.394567489624023
2001-07-06,10.125079154968262
2001-07-09,10.319711685180664
2001-07-10,10.159297943115234
2001-07-11,10.448036193847656
2001-07-12,11.089676856994629
2001-07-13,11.314255714416504
2001-07-16,11.438300132751465
2001-07-17,11.410496711730957
2001-07-18,11.54524040222168
2001-07-19,11.598713874816895
2001-07-20,11.609402656555176
2001-07-23,11.342056274414062
2001-07-24,11.35702896118164
2001-07-25,11.78478717803955
2001-07-26,11.870339393615723
2001-07-27,11.851091384887695
2001-07-30,11.95160961151123
2001-07-31,11.955891609191895
2001-08-01,11.765538215637207
2001-08-02,11.975143432617188
2001-08-03,11.846813201904297
2001-08-06,11.65645694732666
2001-08-07,11.78050708770752
2001-08-08,11.662875175476074
2001-08-09,11.5858793258667
2001-08-10,11.463966369628906
2001-08-13,11.164534568786621
2001-08-14,11.19875717163086
2001-08-15,11.121761322021484
2001-08-16,11.055455207824707
2001-08-17,10.865106582641602
2001-08-20,11.03407096862793
2001-08-21,10.681169509887695
2001-08-22,10.745327949523926
2001-08-23,10.63839054107666
2001-08-24,10.89718246459961
2001-08-27,10.777414321899414
2001-08-28,10.715388298034668
2001-08-29,10.512197494506836
2001-08-30,10.180689811706543
2001-08-31,10.276931762695312
2001-09-04,10.3624849319458
2001-09-05,10.512197494506836
2001-09-06,10.13149642944336
2001-09-07,9.885531425476074
2001-09-10,9.887672424316406
2001-09-17,9.410720825195312
2001-09-18,9.699456214904785
2001-09-19,9.735870361328125
2001-09-20,9.70588493347168
2001-09-21,9.56664752960205
2001-09-24,10.127881050109863
2001-09-25,10.367793083190918
2001-09-26,10.599142074584961
2001-09-27,10.579866409301758
2001-09-28,10.603429794311523
2001-10-01,10.659120559692383
2001-10-02,11.053264617919922
2001-10-03,11.295323371887207
2001-10-04,11.031848907470703
2001-10-05,11.224639892578125
2001-10-08,10.948302268981934
2001-10-09,11.15609073638916
2001-10-10,11.488116264343262
2001-10-11,11.458127975463867
2001-10-12,11.331745147705078
2001-10-15,11.455981254577637
2001-10-16,11.383152961730957
2001-10-17,11.186080932617188
2001-10-18,11.117532730102539
2001-10-19,11.355306625366211
2001-10-22,11.361739158630371
2001-10-23,11.269619941711426
2001-10-24,11.241772651672363
2001-10-25,11.417420387268066
2001-10-26,11.443133354187012
2001-10-29,11.117532730102539
2001-10-30,10.839059829711914
2001-10-31,11.010432243347168
2001-11-01,11.1903657913208
2001-11-02,11.346739768981934
2001-11-05,11.545952796936035
2001-11-06,11.768732070922852
2001-11-07,11.52882194519043
2001-11-08,11.674476623535156
2001-11-09,11.803004264831543
2001-11-12,11.905823707580566
2001-11-13,11.62307071685791
2001-11-14,11.841564178466797
2001-11-15,11.995796203613281
2001-11-16,11.803004264831543
2001-11-19,11.942243576049805
2001-11-20,11.931533813476562
