date,close
2001-06-15,35.91514587402344
2001-06-18,35.686092376708984
2001-06-19,35.78611373901367
2001-06-20,36.163551330566406
2001-06-21,36.453887939453125
2001-06-22,36.22160339355469
2001-06-25,35.98877716064453
2001-06-26,35.894981384277344
2001-06-27,35.89822006225586
2001-06-28,36.338043212890625
2001-06-29,36.545013427734375
2001-07-02,36.642051696777344
2001-07-03,36.62262725830078
2001-07-05,36.205440521240234
2001-07-06,35.25139236450195
2001-07-09,35.47777557373047
2001-07-10,35.00883865356445
2001-07-11,35.054107666015625
2001-07-12,35.885276794433594
2001-07-13,36.056678771972656
2001-07-16,35.63948440551758
2001-07-17,36.059913635253906
2001-07-18,35.68476104736328
2001-07-19,35.885276794433594
2001-07-20,35.88850784301758
2001-07-23,35.2675666809082
2001-07-24,34.779212951660156
2001-07-25,35.219058990478516
2001-07-26,35.6685791015625
2001-07-27,35.730037689208984
2001-07-30,35.700927734375
2001-07-31,35.846466064453125
2001-08-01,36.001708984375
2001-08-02,36.114891052246094
2001-08-03,35.98877716064453
2001-08-06,35.574798583984375
2001-08-07,35.63948440551758
2001-08-08,34.99266052246094
2001-08-09,35.09614181518555
2001-08-10,35.23844528198242
2001-08-13,35.29990768432617
2001-08-14,35.2222900390625
2001-08-15,34.918296813964844
2001-08-16,35.02500915527344
2001-08-17,34.49138259887695
2001-08-20,34.733943939208984
2001-08-21,34.24881362915039
2001-08-22,34.565773010253906
2001-08-23,34.52048110961914
2001-08-24,35.151145935058594
2001-08-27,35.02500915527344
2001-08-28,34.43963623046875
2001-08-29,34.116249084472656
2001-08-30,33.60525131225586
2001-08-31,33.74754333496094
2001-09-04,33.569679260253906
2001-09-05,33.52116775512695
2001-09-06,32.84200668334961
2001-09-07,32.17904281616211
2001-09-10,32.42158126831055
2001-09-17,30.88216781616211
2001-09-18,30.487590789794922
2001-09-19,30.07687759399414
2001-09-20,29.106660842895508
2001-09-21,28.637720108032227
2001-09-24,29.661701202392578
2001-09-25,29.94081687927246
2001-09-26,29.710397720336914
2001-09-27,30.005735397338867
2001-09-28,30.817153930664062
2001-10-01,30.538013458251953
2001-10-02,30.914505004882812
2001-10-03,31.459775924682617
2001-10-04,31.56363868713379
2001-10-05,31.579879760742188
2001-10-08,31.36890411376953
2001-10-09,31.161184310913086
2001-10-10,31.901193618774414
2001-10-11,32.485389709472656
2001-10-12,32.23871612548828
2001-10-15,32.28416442871094
2001-10-16,32.46591567993164
2001-10-17,31.80706787109375
2001-10-18,31.641525268554688
2001-10-19,31.729175567626953
2001-10-22,32.20302963256836
2001-10-23,32.08293533325195
2001-10-24,32.06670379638672
2001-10-25,32.521087646484375
2001-10-26,32.69635772705078
2001-10-29,31.936893463134766
2001-10-30,31.411096572875977
2001-10-31,31.450048446655273
2001-11-01,32.11215591430664
2001-11-02,32.164066314697266
2001-11-05,32.62495803833008
2001-11-06,33.098812103271484
2001-11-07,33.04039764404297
2001-11-08,33.05986785888672
2001-11-09,33.13125991821289
2001-11-12,33.07284927368164
2001-11-13,33.657066345214844
2001-11-14,33.86479187011719
2001-11-15,33.75767517089844
2001-11-16,33.74467468261719
2001-11-19,34.0887451171875
2001-11-20,33.84531784057617
2001-11-21,33.637603759765625
2001-11-23,34.04978561401367
2001-11-26,34.25752639770508
