date,close
2001-05-07,7.162432670593262
2001-05-08,7.192190170288086
2001-05-09,7.3013129234313965
2001-05-10,7.3013129234313965
2001-05-11,7.316195487976074
2001-05-14,7.437716007232666
2001-05-15,7.509640216827393
2001-05-16,7.566679000854492
2001-05-17,7.576603412628174
2001-05-18,7.7080464363098145
2001-05-21,7.651005268096924
2001-05-22,7.54932165145874
2001-05-23,7.460039138793945
2001-05-24,7.410438060760498
2001-05-25,7.328597068786621
2001-05-29,7.474917888641357
2001-05-30,7.41787576675415
2001-05-31,7.432757377624512
2001-06-01,7.340996265411377
2001-06-04,7.464997291564941
2001-06-05,7.593961715698242
2001-06-06,7.456433296203613
2001-06-07,7.363915920257568
2001-06-08,7.378921985626221
2001-06-11,7.4114251136779785
2001-06-12,7.531449794769287
2001-06-13,7.401425361633301
2001-06-14,7.281400203704834
2001-06-15,7.3389129638671875
2001-06-18,7.238890171051025
2001-06-19,7.248895168304443
2001-06-20,7.163878440856934
2001-06-21,7.001346588134766
2001-06-22,7.091365337371826
2001-06-25,6.926333904266357
2001-06-26,6.9413371086120605
2001-06-27,6.836318492889404
2001-06-28,6.626276016235352
2001-06-29,6.648779392242432
2001-07-02,6.601271152496338
2001-07-03,6.6087727546691895
2001-07-05,6.7187933921813965
2001-07-06,6.786304950714111
2001-07-09,6.626276016235352
2001-07-10,6.706292629241943
2001-07-11,6.6887898445129395
2001-07-12,6.731297016143799
2001-07-13,6.751299858093262
2001-07-16,6.663782119750977
2001-07-17,6.643778324127197
2001-07-18,6.413735389709473
2001-07-19,6.5187530517578125
2001-07-20,6.54876184463501
2001-07-23,6.588772773742676
2001-07-24,6.441243648529053
2001-07-25,6.691288948059082
2001-07-26,6.798807144165039
2001-07-27,6.851317882537842
2001-07-30,6.938837051391602
2001-07-31,6.911330699920654
2001-08-01,6.856322288513184
2001-08-02,6.888827323913574
2001-08-03,6.826313495635986
2001-08-06,6.773803234100342
2001-08-07,6.816314220428467
2001-08-08,6.691288948059082
2001-08-09,6.763803958892822
2001-08-10,6.8613200187683105
2001-08-13,6.871323108673096
2001-08-14,6.898828029632568
2001-08-15,7.1388750076293945
2001-08-16,7.101365566253662
2001-08-17,7.013848304748535
2001-08-20,7.003849029541016
2001-08-21,7.001346588134766
2001-08-22,6.88382625579834
2001-08-23,6.943838119506836
2001-08-24,7.036353588104248
2001-08-27,6.971344947814941
2001-08-28,6.991344928741455
2001-08-29,6.976345539093018
2001-08-30,6.928833484649658
2001-08-31,6.881322383880615
2001-09-04,7.051357746124268
2001-09-05,7.083863735198975
2001-09-06,7.162069320678711
2001-09-07,7.167115211486816
2001-09-10,7.0636820793151855
2001-09-17,6.84924840927124
2001-09-18,6.564178466796875
2001-09-19,6.221086025238037
2001-09-20,6.067196846008301
2001-09-21,6.004129886627197
2001-09-24,5.7695159912109375
2001-09-25,5.524810314178467
2001-09-26,5.721583366394043
2001-09-27,5.900696277618408
2001-09-28,6.14035701751709
2001-10-01,6.067196846008301
2001-10-02,6.256404399871826
2001-10-03,6.0646772384643555
2001-10-04,6.248836040496826
2001-10-05,6.382542133331299
2001-10-08,6.468313694000244
2001-10-09,6.483449459075928
2001-10-10,6.619678974151611
2001-10-11,6.682751178741455
2001-10-12,6.596975803375244
2001-10-15,6.405246257781982
2001-10-16,6.405246257781982
2001-10-17,6.508677959442139
2001-10-18,6.27658748626709
2001-10-19,6.299292087554932
2001-10-22,6.430473327636719
2001-10-23,6.377493381500244
2001-10-24,6.35227108001709
2001-10-25,6.4329986572265625
2001-10-26,6.604544639587402
2001-10-29,6.5591349601745605
2001-10-30,6.342180252075195
2001-10-31,6.3875861167907715
2001-11-01,6.536430358886719
2001-11-02,6.339654922485352
2001-11-05,6.3346099853515625
2001-11-06,6.324519157409668
2001-11-07,6.405246257781982
2001-11-08,6.344699859619141
2001-11-09,6.564178466796875
2001-11-12,6.470835208892822
2001-11-13,6.5238142013549805
2001-11-14,6.269019603729248
2001-11-15,5.943587779998779
2001-11-16,6.0545854568481445
2001-11-19,6.0192670822143555
2001-11-20,6.294246196746826
2001-11-21,6.223607540130615
2001-11-23,6.281630039215088
2001-11-26,6.238743305206299
2001-11-27,6.299292087554932
2001-11-28,6.183244705200195
2001-11-29,6.274065971374512
2001-11-30,6.306858539581299
2001-12-03,6.400200366973877
2001-12-04,6.5591349601745605
2001-12-05,6.7432942390441895
2001-12-06,6.468266487121582
2001-12-07,6.570130348205566
2001-12-10,6.3587646484375
2001-12-11,6.3052849769592285
2001-12-12,6.297646522521973
2001-12-13,6.198330402374268
2001-12-14,6.30273962020874
2001-12-17,6.3052849769592285
2001-12-18,6.412242889404297
2001-12-19,6.491184234619141
2001-12-20,6.5955915451049805
2001-12-21,6.65925931930542
2001-12-24,6.725467205047607
2001-12-26,6.832422256469727
2001-12-27,6.786585807800293
2001-12-28,6.857890605926514
2001-12-31,6.756028652191162
2002-01-02,6.75093412399292
2002-01-03,6.720373630523682
2002-01-04,6.776401996612549
2002-01-07,6.753476142883301
2002-01-08,6.651618480682373
2002-01-09,6.6337890625
2002-01-10,6.631244659423828
2002-01-11,6.468266487121582
2002-01-14,6.465720176696777
2002-01-15,6.557396411895752
2002-01-16,6.381681442260742
2002-01-17,6.36385440826416
2002-01-18,6.26708984375
2002-01-22,6.213611602783203
2002-01-23,6.4147868156433105
2002-01-24,6.475902557373047
2002-01-25,6.491184234619141
2002-01-28,6.468266487121582
2002-01-29,6.3052849769592285
2002-01-30,6.386773109436035
2002-01-31,6.608325481414795
2002-02-01,6.666897773742676
2002-02-04,6.4988226890563965
2002-02-05,6.5217413902282715
2002-02-06,6.516648769378662
2002-02-07,6.460625171661377
2002-02-08,6.460625171661377
2002-02-11,6.572671890258789
2002-02-12,6.4886393547058105
2002-02-13,6.4580817222595215
2002-02-14,6.542115688323975
2002-02-15,6.534476280212402
2002-02-19,6.4173359870910645
2002-02-20,6.381681442260742
2002-02-21,6.450440406799316
2002-02-22,6.603233337402344
2002-02-25,6.720373630523682
2002-02-26,6.794224739074707
2002-02-27,6.809503078460693
2002-02-28,6.834970474243164
